,comment,sentiment
84,부상당하거나 사고당하게되면 건강한사람도 자기몸의 기능을 잃게된다. 저건 돈으로도 보상안된다..,0.0
85,볼보   중국차임ㅋㅋㅋㅋㅋㅋ,0.0
86,보기만해도 무섭다..,0.0
87,ㅋㅋ볼보도 옛말이네,0.0
88,"운전자 뿐만 아니라 아무 상관없는 주변운전자나 보행자까지도 큰일날 수 있는 건데, 대책이 필요하네요!!",0.0
89,볼보도 갔구나,0.0
90,말이쉽지 재빠르게 들이박는거 힘듦ㅠ 아이고,0.0
91,불매운동해야돼,0.0
92,자동차:인간 멸종 프로젝트를 실시한다...쿠쿠쿠,0.0
93,남일이 아니라 차있는 모든 분들 남의 차 타는 모든 분들 물론 나에게도 일어날수있는일이라 더 무섭다..,0.0
94,볼보 S시리즈는 중국생산입니다. made in china,0.0
95,"와 이런거 보면 너무 자동화도 좋고 편한건 아닌듯 ,.많이 안다치고 사람 안 친거만 해도 천운이다",0.0
96,사람 12주,0.0
97,브레이크등 점등이 안 보이는데 영상에서 보여지는 부분이 극히 일부라서 그런가요?,0.0
98,자율 주행이 굳이 필요한지 궁굼하네요. ㅋㅋ 많이 써먹지도 않은데 문제가 많네요. 블박 발옆에도 설치해야 겠네요. 국산이고 외제고 저런건 일단 발뺌하니까요. 하긴 동영상 있어도 인정안하는 회사도 있던데 어떻게 처리할런지..,0.0
99,made in china!,0.0
100,여기 서판교 처가집쪽인데 저기 다리만지나면 6차선인가 8차선인데 저렇게 달릴수는없을꺼같은데,0.0
101,중립기어박아라,0.0
102,스틱차가 답이네,0.0
103,그 안전하다는 볼보도 저런게 터지노,0.0
104,차 팔기전엔  손님  팔고 나면 호구되는 세상,0.0
105,볼보 불매 운동해야 한다,0.0
106,그와중에  운전  잘하시네...사람이나 다른차나  지형지물  안박고...ㅎㄷㄷ,0.0
107,볼보도 피해갈 수 없는 급발진이라니... 무섭다.. ㅠ 제대로 된 보상과 사과가 있길..,0.0
108,요즘차보더 옛날차가 더튼튼하고 좋은듯 안전하고,0.0
109,볼보 소비자가 인증하라,0.0
110,판교네,0.0
111,현대차는 운전자 미숙이고 외제차는 오작동이냐,0.0
112,급발진 아닌거같은데? 브레이크 등도 안들어 왔고 영상보니 기어변속 하는 소리 들리는데? 피해자 주장은 가만히 있었는데 자동으로  출발까지 했단건가??,0.0
113,또 국토부와 볼보코리아에서 급발진 은폐하려 하겠내..,0.0
114,브레이크등 안들어온거 설명부터 하고 급발진 영상이라고 올리든,0.0
115,와 얼마나 무서웠을까...ㅜㅜ,0.0
116,브레이크등에 불 들어와있는건가요?? 그냥 궁금해서요,0.0
117,사이드브레이크를 건다 그래도 속도가 안 줄어들면 시동을 꺼버린다 이것도 방법이라네요 자동차의 전원을 끄면 소프트웨어가 무소불위에 것도 전류가 흘러야 오작동이라는것도 할테니,0.0
118,차가 이상작동하면 무조건박아서 세워야겠네...,0.0
119,핸들이 조작되지 않았다면서 중앙선 넘어서 앞차를 피하네...?,0.0
120,볼보가 문제가 아니라 요새 신기술 관련 전자제어쪽이 많은 기술력에 비해 가끔 오류가 생기는 빈도가 심해지는건 사실 편의는 좋아졌지만 목숨은 더 위험해진듯,0.0
121,2억원의 손해배상소송? 너무 착하신듯... 20억을 배상소송해도 모지랄판에 .....,0.0
122,출고될때 페달쪽 카메라 설치 의무적으로 달아야함,0.0
123,근데 브레이크등은 왜 꺼져 있나요? 그리고 보통 시동 킬때 브레이크 밟고  하지 않나요?,0.0
124,공포 그자차였을듯 ㅜㅜ,0.0
125,브레이크등이 들어오지 않은 것으로봐서는 브레이크를 전혀 밟지 않은듯…,0.0
126,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뚜벅이 생각좀해봅시다,0.0
127,제발 전화 끊고 운전하세요 제발,0.0
128,죽을뻔했는데 2억으론 부족할듯,0.0
129,출발하기전에 브레이크등 불들어와있다가 출발할때 브레이크등 꺼져있는거같은데,0.0
130,운전자는 N에 놓은 건가요? D였을까요?,0.0
131,전자기기가 많이 들어갈수록 차는 문제가 많아진다..,0.0
132,외국차팔이들도 현기가 어떻게 대처하는지 다 알텐데…,0.0
133,머선 129,0.0
134,무섭네요,0.0
135,무섭다,0.0
136,급발진이라고 주장하는 거의 대부분의 사고가 50대 이상 운전자에게서 발생한다<br>멈춰있는 차가 아무 이유 없이 달려나가진 않는다,0.0
137,"그리고 저차량은 차선이탈 방지, 전방추돌방지 기능이 있는 차임.. 급발진중에는 작동 안되서 전문가도 오동작 말하는거임..",0.0
138,내가 현대 스마트센스 안넣는 이유,0.0
139,현기 급발진은 방송안하고 외제차 의심사례는 바로 뉴스감 이구나ㅋㅋ,0.0
140,이래서 블랙박스에 소리도 녹음해야함.,0.0
141,늘말하지만 갑자기저러면 첨에 인도로올려서 박아서 강제로 멈췄으면 덜다쳤을건데 아쉽네요,0.0
142,브레이크등은 왜 안들어왔을까요 ?,0.0
143,딱 봐도 급발진 인디  운전자가 이길수 있을까~ㅠㅠ,0.0
144,브레이크등이 안들어온다.,0.0
145,신자율 주행 서비스가 옛날차가 나은듯,0.0
146,근데 솔직히 차에 타면은 안전벨트는 무조건 해야지,0.0
147,얼마나 무서웠을까......,0.0
148,근데 브레이크등이 안들어 오네요,0.0
149,편집이 ㅠ 어지러워요 ㅠ 한국에 들어온 이상 고가차량도 현기와 다를바없다,0.0
150,차주분이 뒷자리에 탔는데 저런상황발생되면 어떻게되죠 사건이???,0.0
151,자율주행도 문제가 많네,0.0
152,볼보 무섭네요,0.0
153,좋아요 봇 돌린건가,0.0
154,이게 뭔데 좋아요 수가 ㅋㅋㅋㅋ,0.0
155,수동차량이 정답,0.0
156,이세상에 는  안전한 차는 없다,0.0
157,영상보면 핸들 조정되고 있잖아요!,0.0
158,볼보도 걸러야겠다..,0.0
159,어떡해 하면 저렇게 되나요? 무엇을 만져야 되는건가요?,0.0
160,주정차 금지구역 아닌가?,0.0
161,안전차량으로 유명한 볼버라 믿었는데ㅜㅜ,0.0
162,브레이크를 왜 안 밟으셨을까요....... 브레이크등은 오작동 할수 없는 시스템인데.....,0.0
163,아이고ㅜㅜ 별로 안다치시길 바랬는데ㅜㅜ 비명소리가 마음이 너무 아프다..,0.0
164,저또한 같은생각입니다..,0.0
165,언젠가 차를 사게되면 엑셀쪽에도 블랙박스를 설치해야겠다…,0.0
166,이건  볼보회사에서   책임져야 한다,0.0
167,불매한번 갈까요?,0.0
168,자 이제 볼보 측에서 차가 왜 혼자서 이렇게 갔는지 밝혀내세요.,0.0
169,별다른거 없고 안전하다고 사던데 볼보 잔고장 많고 다른나라에서는 할인없으면 안사는차,0.0
170,볼보 사면 안되겠네요. 내목숨 소중하니까.,0.0
171,볼보 안전한 차라고 또 불티나게 팔리겠군,0.0
172,"브레이크가 딱딱해지면서 밟아도 안밟히고, 브레이크등이 안들어와요",0.0
173,어 그러네 킹리적갓심으로 착각하고 잘못밟은거 아니냐,0.0
174,보통은 브레이크 페달에 스위치가 달려서 브레이크 동작이랑은 별개로 페달만 밟혀도 등은 들어와요 진짜 재수없게 급발진+ 브레이크등 고장+ 브레이크 고장 삼박자가 동시에나지않는이상 말이안되는 얘기임,0.0
175,딱히 고평가될 차 브랜드도 아닌데 이상하게 한국에서 고평가 된 브랜드.,0.0
176,우리나라도 외국처럼 차량에 문제가 생겼을시에 차량회사에서 확인하는걸로 해야지 차에 대해 소비자가 뭘 안다고 원인규명을 해야한다는거냐 나참ㅋㅋㅋㅋㅋㅋㅋ 어이없어 아니 환자가 병원가서 자기 몸 진단 내리라는거랑 똑같은거잖아;,0.0
177,제아무리 안전의 볼보라도 전자장치앞에선 피할수없죠. 아날로그 차가아닌이상 생갈수밖에없을겁니다.,0.0
178,그러고 보면 전 세계 모든 자동차의 문제인듯합니다.. 전자장비의 오류... 무섭네요,0.0
179,뭘까 정말,0.0
180,기계가 인간을 지배할날이 얼마안남았다,0.0
181,ㅇㅈ,0.0
182,보기만해도 무서운데... 저분 공포가 엄청나게....,0.0
183,핸들조작 안됐다면서 블박에선 잘 되는거같은데?,0.0
184,시동 꺼야 합니다,0.0
185,그와중에 주정차 금지구역에 주차해놓으셨네.,0.0
186,디지털 방식으로 많이 변하면서 요즘 급발진이 많이 생긴는듯,0.0
187,저정도면 대처  엄청 잘한거임  무섭네  저차,0.0
188,궁금한게 급발진하면 기어 중립에 놓으면 되는거 아니여?,0.0
189,얼마나 무서웠을까요 ㅠ,0.0
190,너무 무서웠겠다 ㅠㅠㅠㅠㅠㅠ,0.0
191,그냥 여성분 목소리만 들어봐도 당시 심리상태가 얼마나 공포에 질렸는지 느껴집니다 ㅠㅠ,0.0
192,자동차에 전자장치가너무많이들어가도 요즘문제가많음,0.0
193,한국 법은 개인보다 기업에게 유리하게 만들어짐.,0.0
194,영상 중간에 분당판교청소년수련관이라고 나오잖아요,0.0
195,안전을 철학으로 생각하는 볼보는 사고가 나면 원인을 찾을려고 전문가를 투입시킨다는데 한국은 제외인가벼,0.0
196,"피해자라고 주장하는사람이 주차한곳 주정차 금지구역 아닌가요 ? 저렇게 법을 어기고 교통혼란을 초래하니 귀신이 견인해가지요,",0.0
197,불법주차 딱지는 끊었남,0.0
198,현대 친구 생겼네 ㅎㅎ,0.0
199,애매하군..,0.0
200,통화중에 뭔가 내려가는 소리 딱 들리더니 그때부터 차가 달리네   전체상황을 보고싶은데 편집된 영상으로 툭툭 끊어져 있고 판단할수가 없는 영상인데,0.0
201,확실히 뭔 소리가 나긴하네요...,0.0
202,"저건 연기한다고해도 저리할수가없다,,,볼보가 잘못한듯,,,",0.0
203,많이 다친게 안쓰러울뿐이네요. 언능 쾌차하시길,0.0
204,브레이크등이 안들어오는데 어찌 설명해야하나,0.0
205,어떡해......피해자분 진짜 무서우셨겠다....... ㅠ,0.0
206,에고 급발진 사고는 안타깝지만 애초에 도로에 주차하고 물건사온것도 그렇고 물건을 샀으면 얼른 차를 다른곳으로 이동을해야지 벨트도 안메고 통화하고 있다는것도 솔직히 이해가 안가네요,0.0
207,이거 뉴스로 보니깐 출발 전에 덜컥하는 소리나는데 글로브 박스열다 기어 들어 가서 당황해가지고 브레이크를 엑셀로 착각하고 밟은거로 얘기 나오던데,0.0
208,이게 진짜 국민의 생명이랑 직결되는 부분인데 입법을 왜안하는거지 누구든 발생할수 있는건데,0.0
209,"댓글들 왜이래.. 반자율주행기능이 오작동 났다자나.. 핸들 제어 안됐다자나요.. 전문가도 앞차 가까워지면 속도 줄이거나 정차하는 기능이 작동 안됬다, 중앙선도 넘으면 안되는데 넘어 갔다 말하자나요... 급발진이면 앉자마자 나갔겠지... 시동 걸었는데 브레이크에 발 안올리는 사람도 있음..? 설령 엑셀을 밟았다 해도 운전 한 짬바가 있는데 발 옮기는 것도 안해봤을까..? 엑셀 밟았다 뗏다 하면 차가 울렁였겠지.. 또, 놀라서 발을 뗏다고 하면 속도가 오르는 건 어떻게 설명함.. <br>무조건 여자라서 잘못했다 머가리 비었다 김여사다 이런 말은 생각 좀 하면서 달자... 물론 불법 주정차는 잘못임",0.0
210,사람은 살렸네  사고시 안전성은 최고인듯,0.0
211,저럴땐 어떻게해야 하나요?? ㅠㅠㅠㅠㅠ,0.0
212,남자도 많다 답답아 찾아봐라 <br>레이싱 자격증 있는 사람들도 겪었던게 급발진 사고다,0.0
213,와~해도 해도 너무하네...,0.0
214,아... 진짜 이런게 무슨 문화이고 축제라고 하~~~  잔인함이 끝이 없구나,0.0
215,식량이 저것밖에 없다면 먹는거가지고 뭐라 안 함. 다만 전통이라는 이유로 몇백마리씩 잡는다는게 이해불가임. 고래잡는 방법도 잔인하고 피바다가 된 저곳에서 울부짖는 고래를보면서 사진찍으며 좋아하는 저 사람들을 보니 괴로워짐. 이런 축제가 굳이 존재해야하는 이유가 뭐임?,0.0
216,속이울렁거려.. 불쌍한고래..한두마리도아니고..,0.0
217,이런 비인간적인 행동을 멈추게 할수 없을까요?,0.0
218,먹고 살 수단이 저것뿐이라 그런가,0.0
219,이건 좀 심하네…,0.0
220,2분을 못 채우고 시청포기..,0.0
221,자본주의도 너무 밝히면 나쁜 것임,0.0
222,제발 죽이지 말아주세요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ너무 불쌍해요 ㅠㅠㅠㅠㅠㅠㅠㅠ,0.0
223,불쌍,0.0
224,저게사람이냐 짐승이지,0.0
225,하..뭐야,0.0
226,인간자체에 환멸이 난다,0.0
227,인간이 제일  잔인한 동물,0.0
228,왜 저러는건지 이해가 안되네 문화고 뭐고 진짜 무상식이다,0.0
229,진짜 저건 너무햇다  이건 처벌들어가야한다 진짜,0.0
230,저게 축제라고?사람이 할짓이 따로있지..어떻게 저런짓을?,0.0
231,당장 이런 사냥은 중지해야 합니다.,0.0
232,축제를 빙자한 학살을 유지하고 있네...마을 사람들이야 흔치않은 즐길거리로 보는 것이겠지만  먹을 게 없던 과거와는 달리 이젠 먹고사니즘이 필요한 전통(?)이 아닌데 뭔가 인간의 이기심을 극적으로 보여주는 장면..,0.0
233,하아..뭘 본거냐 내가.. 21세기에 저런 야만적인 행위를 축제라 칭하다니.,0.0
234,인간이 진짜 어디까지 잔인한걸까? 어딘가에서 들은 말이 지구에 필요없는 동물은 인간이라고.....,0.0
235,"저들이 축제라 하고, 즐기는 사람이 있으면 축제다.",0.0
236,진짜 사람이 할 짓이 아니다..,0.0
237,아니.. 비난 여론이 생기면 그만둬야지.. 그걸 숨기려 하면 어떡해요,0.0
238,"안그래도 멸종위기종인데 너무한다..,",0.0
239,정말 안타깝네요……,0.0
240,이건 아니지요,0.0
241,남의나라 전통을 무조건 비난하진 맙시다,0.0
242,보호한다고 다 지키는게 아니구나..,0.0
243,이건 좀 많이 심한데,0.0
244,바다에 생명체가 없다면 바다는 아름답지않다,0.0
245,제발 그만해...,0.0
246,같은 인간인게..부끄럽다 너무한거 아닌가.ㅜㅜㅜㅜ,0.0
247,사람을 죽이는 고래보다 고래를 저렇게 한 인간이 더 잔인하다....,0.0
248,어이가없네...,0.0
249,너 혹시 채식주의자야?,0.0
250,아니 왜저러는거야...진짜.,0.0
251,인간이 없어져야 지구는 아름답고 깨끗해진다..,0.0
252,먼훗날 인간도 무언가에 의해 처참히 학살되며 죗값치르겠지.. 다 돌고 도는거니까..,0.0
253,진짜 인간이 미안해..,0.0
254,진짜 왜 그러는거예요?ㅠㅠ,0.0
255,가슴이 아프다...,0.0
256,와저건사람도아니다,0.0
257,안타깝네요,0.0
258,저 로봇입고 스쾃하면 어떤 기분일까?,0.0
259,대박 이러다 아이언맨 만드는거 아닌가요?,0.0
260,인력을 대체하는 휴먼로이드와 기계의 중간점 정도 보이네요,0.0
261,옛날에 세상에 이런일이에서 어떤 아저씨가 공기 유압 로봇 만들어서 방송에 나온적있음. 당시에 카이스트 교수들하고 박사들 찾아와서 기계 작동원리 배우고감,0.0
262,조금만  더 기술 발전 되면 지체장애는 그냥 눈이 안 좋으면 안경 쓰는것 처럼 저런 로봇 입고 다니는 시대가 오겠다.,0.0
263,대박이네.,0.0
264,여우각시별 생각나네드라마ㅋㅋ,0.0
265,영화 엣지오브 투모로우가 생각나네,0.0
266,이제 외계인이랑 톰크루즈만 등장하면 끝??,0.0
267,스타크래프트 마린이 현실에서 나오는군,0.0
268,칩같은걸 개발해서 장애를 가지고있으신분한테 이식해서 생각만으로 몸을 움직일수있게 만들면 진짜 좋겟다,0.0
269,팔힘은 좋아야겠네,0.0
270,싸울때 주먹도 로봇도입가능 ㅋ,0.0
271,마지막 너무 감동... 무방비 상태로 있다가 울컥했네요ㅜㅜㅜ,0.0
272,대박이다 엘리시움에 나오는 것처럼 생겼네,0.0
273,진짜 무거운거 운반하시거나 허리 안좋으신분들한테 진짜 좋겠다.. 꼭 싸게 상용화 되길 바랍니다,0.0
274,구급대원 소방대원에게 보급되어 생명을 살리는  일에도 많이 쓰이기를..,0.0
275,그런데 이 진화된 기술을 악용하면 정말 무시무시 할 듯 ㄷㄷ,0.0
276,나중엔 진짜 영화처럼 군인들이 입고 작전투입할듯요 ㄷ,0.0
277,입는 로봇 뿐 아니라 상당한 광배근도 장착하셨네요,0.0
278,기술력 좋아진 세상인데  왜 대머리는 아직도 치료를 못하지,0.0
279,치료와 창조는 달라서?,0.0
280,저런거는 전쟁터에 사용되지 않기를,0.0
281,근데 저 기계를 입을때 일어나는 하중은?? 기계 무게 나갈거같은데,0.0
282,백만이면 진짜 살만한데?,0.0
283,"인간 대신 일하는 로봇보다, 인간이 더 쉽게 일하게 보조하는 기계 쪽이 더 빨리 발달하겠군요.",0.0
284,일고리즘이 훨씬 간단할테니깐여,0.0
285,뭔가 완전 자동화 사회와 노동사회?의 과도기적인 물건이라는 생각이 드네,0.0
286,터미네이터 각이다! 각!,0.0
287,나도 탐나는데 힘안들고 일하면서 돈벌고 싶고 로또는 더좋은데 안되는게 현실이라.,0.0
288,훌륭합니다.,0.0
289,"집게로봇, 준비 완료!!!",0.0
290,공부 열심히 해야지,0.0
291,근데 전완근 약하면 무쓸모 ㅠㅠ....,0.0
292,하지만 진화된 기술은 세상을 망치기도 하죠...  무분별하게 저런 로봇의 힘만 받으면 인간이 게을러 질 수 있어여 몸이 <br>굳고 우리 자제하면서 진화된 기술을 씁시다...,0.0
293,안경은 요즘 기술이 아니죠 그래도 1900몇십년대에도 있었는데 근데 렌즈는 신기술이죠 저도 안경은 잘 모르지만 렌즈는 무조건 많이 쓰면 눈 나빠져요,0.0
294,@유튜브Tan 오 진짜요? 관련 링크좀 알려주실 수 있을까요? 찾아봐도 그런 글은 안 보이네요,0.0
295,안경이 눈근육을 퇴화 시키는건 아니지만 안경쓰다보면 눈도 더 안좋아져요 렌즈는 더더욱이고...,0.0
296,안경이 눈근육 퇴화시키나요?,0.0
297,기술연구개발하시는분들께 진심으로 감사합니다.,0.0
298,팔에는 뭐가 없는데 원리가 뭐임?,0.0
299,진짜 실용성대비 가격도 너무 좋은듯,0.0
300,가격도 싸고 성능은 좋음,0.0
301,세상이 바뀌고있다.,0.0
302,나도 나이를 먹었나 보다. 전신마비였던 사람이 걸어오는거 보고 눈물이 나오네.,0.0
303,일거리가 늘어날게 뻔하군,0.0
